@> 847 atoms and 1 coordinate set(s) were parsed in 0.01s.
/home/nithin/data2/nithin/codex_work/resilient_interface/Upside_Desktop/py/upside_config.py:2403: VisibleDeprecationWarning: dtype(): align should be passed as Python or NumPy boolean but got `align=0`. Did you mean to pass a tuple to create a subarray type? (Deprecated NumPy 2.4)
  ref_state_cor =  np.log(cPickle.load(open(args.reference_state_rama, 'rb'), encoding='latin1'))
invocation: /home/nithin/data2/nithin/codex_work/resilient_interface/Upside_Desktop/obj/upside --duration 10000 --frame-interval 50 --temperature 0.8 --seed 1 .//outputs/trans_cis/2qke_mon.run.up
random seed: 1
.//outputs/trans_cis/2qke_mon.run.up
n_atom 324


0 0.80

Initial potential energy: 59.10
 6901 / 10000 elapsed  0 system 0.80 temp  97.0 hbonds, Rg  14.1 A, potential  -117.99
 6951 / 10000 elapsed  0 system 0.80 temp  98.1 hbonds, Rg  14.0 A, potential  -166.97
 7001 / 10000 elapsed  0 system 0.80 temp  92.3 hbonds, Rg  13.9 A, potential  -102.34
 7051 / 10000 elapsed  0 system 0.80 temp  95.6 hbonds, Rg  13.7 A, potential  -120.32
 7101 / 10000 elapsed  0 system 0.80 temp  95.1 hbonds, Rg  14.1 A, potential  -139.30
 7151 / 10000 elapsed  0 system 0.80 temp  93.2 hbonds, Rg  14.2 A, potential  -127.29
 7201 / 10000 elapsed  0 system 0.80 temp  93.5 hbonds, Rg  14.0 A, potential  -109.27
 7251 / 10000 elapsed  0 system 0.80 temp  97.2 hbonds, Rg  14.2 A, potential  -165.70
 7301 / 10000 elapsed  0 system 0.80 temp  88.4 hbonds, Rg  14.6 A, potential   -91.99
 7351 / 10000 elapsed  0 system 0.80 temp  89.9 hbonds, Rg  14.0 A, potential   -99.68
 7401 / 10000 elapsed  0 system 0.80 temp  95.0 hbonds, Rg  14.1 A, potential  -129.68
 7451 / 10000 elapsed  0 system 0.80 temp  95.8 hbonds, Rg  14.0 A, potential  -138.01
 7501 / 10000 elapsed  0 system 0.80 temp  96.0 hbonds, Rg  14.2 A, potential  -152.56
 7551 / 10000 elapsed  0 system 0.80 temp  89.6 hbonds, Rg  14.3 A, potential  -139.68
 7601 / 10000 elapsed  0 system 0.80 temp  86.8 hbonds, Rg  14.1 A, potential   -93.72
 7651 / 10000 elapsed  0 system 0.80 temp  89.0 hbonds, Rg  14.7 A, potential  -108.22
 7701 / 10000 elapsed  0 system 0.80 temp  97.3 hbonds, Rg  15.4 A, potential   -90.58
 7751 / 10000 elapsed  0 system 0.80 temp  92.1 hbonds, Rg  14.4 A, potential   -86.30
 7801 / 10000 elapsed  0 system 0.80 temp  88.0 hbonds, Rg  14.0 A, potential   -87.78
 7851 / 10000 elapsed  0 system 0.80 temp  90.0 hbonds, Rg  14.3 A, potential  -111.19
 7901 / 10000 elapsed  0 system 0.80 temp  97.4 hbonds, Rg  14.7 A, potential  -107.81
 7951 / 10000 elapsed  0 system 0.80 temp  93.7 hbonds, Rg  14.8 A, potential  -158.81
 8001 / 10000 elapsed  0 system 0.80 temp  91.8 hbonds, Rg  14.7 A, potential   -95.06
 8051 / 10000 elapsed  0 system 0.80 temp  94.3 hbonds, Rg  15.0 A, potential  -102.99
 8101 / 10000 elapsed  0 system 0.80 temp  92.6 hbonds, Rg  15.1 A, potential  -107.55
 8151 / 10000 elapsed  0 system 0.80 temp  98.2 hbonds, Rg  15.5 A, potential   -89.10
 8201 / 10000 elapsed  0 system 0.80 temp  91.9 hbonds, Rg  15.4 A, potential  -108.36
 8251 / 10000 elapsed  0 system 0.80 temp  97.4 hbonds, Rg  15.3 A, potential  -127.02
 8301 / 10000 elapsed  0 system 0.80 temp  96.1 hbonds, Rg  15.4 A, potential  -158.98
 8351 / 10000 elapsed  0 system 0.80 temp  89.6 hbonds, Rg  15.4 A, potential  -127.95
 8401 / 10000 elapsed  0 system 0.80 temp  93.0 hbonds, Rg  15.3 A, potential  -126.36
 8451 / 10000 elapsed  0 system 0.80 temp  88.2 hbonds, Rg  15.2 A, potential   -90.08
